ID,Time,Date,Place,Country,Continent,Latitude,Longitude,Depth,Mag,Type
usp0000vpz,1978-07-23 14:42:36.900000+00:00,1978-07-23,"85 km ENE of Hengchun, Taiwan",Taiwan,Asia,22.282,121.512,17.0,7.4,earthquake
usp0000v0f,1978-06-12 08:14:26.400000+00:00,1978-06-12,"68 km ESE of Ishinomaki, Japan",Japan,Asia,38.19,142.028,44.0,7.7,earthquake
usp0000tn6,1978-03-24 21:05:48.200000+00:00,1978-03-24,"23 km ENE of Tyup, Kyrgyzstan",Kyrgyzstan,Asia,42.839,78.606,33.0,7.1,earthquake
usp0000tmy,1978-03-24 19:47:50.700000+00:00,1978-03-24,"134 km SE of Kuril’sk, Russia",Russia,Asia,44.244,148.862,33.0,7.6,earthquake
usp0000tjh,1978-03-23 03:15:20.300000+00:00,1978-03-23,"55 km SE of Kuril’sk, Russia",Russia,Asia,44.932,148.439,33.0,7.5,earthquake
usp0000swb,1978-02-09 21:35:12.700000+00:00,1978-02-09,"Kermadec Islands, New Zealand",New Zealand,Oceania,-30.683,-177.358,33.0,7.2,earthquake
usp0000rp1,1977-11-23 09:26:24.700000+00:00,1977-11-23,"San Juan, Argentina",Argentina,South America,-31.028,-67.767,13.0,7.4,earthquake
usp0000qzg,1977-10-10 11:53:53.600000+00:00,1977-10-10,south of Tonga,Tonga,Oceania,-25.856,-175.406,33.0,7.2,earthquake
usp0000qbd,1977-08-26 19:50:01.400000+00:00,1977-08-26,east of the South Sandwich Islands,South Sandwich Islands,Antarctica,-59.426,-20.508,33.0,7.1,earthquake
iscgem694739,1977-08-19 06:08:55.510000+00:00,1977-08-19,"265 km SW of Waingapu, Indonesia",Indonesia,Asia,-11.164,118.378,25.0,8.31,earthquake
usp0000px4,1977-07-29 11:15:45.300000+00:00,1977-07-29,"143 km W of Gizo, Solomon Islands",Solomon Islands,Oceania,-8.031,155.538,33.0,7.2,earthquake
usp0000nh4,1977-04-21 04:24:09.600000+00:00,1977-04-21,"103 km SE of Honiara, Solomon Islands",Solomon Islands,Oceania,-9.965,160.731,33.0,7.5,earthquake
usp0000ngh,1977-04-20 23:49:13.100000+00:00,1977-04-20,"105 km ESE of Honiara, Solomon Islands",Solomon Islands,Oceania,-9.844,160.822,33.0,7.5,earthquake
usp0000ngg,1977-04-20 23:42:50.500000+00:00,1977-04-20,"66 km SE of Honiara, Solomon Islands",Solomon Islands,Oceania,-9.89,160.348,19.0,7.5,earthquake
usp0000n82,1977-04-02 07:15:22.700000+00:00,1977-04-02,"199 km ESE of Hihifo, Tonga",Tonga,Oceania,-16.696,-172.095,33.0,7.6,earthquake
usp0000mtc,1977-03-04 19:21:54.100000+00:00,1977-03-04,"2 km N of Spulber, Romania",Romania,Europe,45.772,26.761,94.0,7.5,earthquake
usp0000kf0,1976-11-24 12:22:18.800000+00:00,1976-11-24,"47 km S of Do?ubayaz?t, Turkey",Turkey,Europe,39.121,44.029,36.0,7.3,earthquake
usp0000k3d,1976-10-29 02:51:07.600000+00:00,1976-10-29,"226 km SSW of Abepura, Indonesia",Indonesia,Asia,-4.517,139.918,33.0,7.1,earthquake
usp0000hvb,1976-08-16 16:11:07.300000+00:00,1976-08-16,"19 km WNW of Palimbang, Philippines",Philippines,Asia,6.262,124.023,33.0,7.9,earthquake
usp0000hk6,1976-07-28 10:45:35.200000+00:00,1976-07-28,"6 km SW of Linxi, China",China,Asia,39.664,118.401,26.0,7.4,earthquake
usp0000hjg,1976-07-27 19:42:54.600000+00:00,1976-07-27,"17 km NE of Penguanzhuang, China",China,Asia,39.57,117.978,23.0,7.5,earthquake
usp0000h1p,1976-06-25 19:18:56.900000+00:00,1976-06-25,"214 km NW of Kiunga, Papua New Guinea",Papua New Guinea,Oceania,-4.603,140.091,33.0,7.1,earthquake
usp0000ex3,1976-02-04 09:01:43.400000+00:00,1976-02-04,"7 km N of Los Amates, Guatemala",Guatemala,North America,15.324,-89.101,5.0,7.5,earthquake
usp0000ee7,1976-01-14 16:47:33.500000+00:00,1976-01-14,Kermadec Islands region,Kermadec Islands,Oceania,-28.427,-177.657,33.0,8.0,earthquake
usp0000e2t,1975-12-26 15:56:38.700000+00:00,1975-12-26,"146 km ESE of Hihifo, Tonga",Tonga,Oceania,-16.264,-172.467,33.0,7.8,earthquake
hv19755025,1975-11-29 14:47:40.100000+00:00,1975-11-29,"17 km SSW of Leilani Estates, Hawaii",Hawaii,Oceania,19.333,-155.0015,8.0,7.7,earthquake
usp0000dc1,1975-10-31 08:28:02.600000+00:00,1975-10-31,"66 km ENE of Alugan, Philippines",Philippines,Asia,12.54,125.993,50.0,7.2,earthquake
usp0000d42,1975-10-11 14:35:15+00:00,1975-10-11,south of Tonga,Tonga,Oceania,-24.894,-175.119,9.0,7.8,earthquake
usp0000c2s,1975-07-20 19:54:27.700000+00:00,1975-07-20,"94 km SSW of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-7.104,155.152,44.0,7.7,earthquake
usp0000c24,1975-07-20 14:37:39.900000+00:00,1975-07-20,"56 km WSW of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-6.59,155.054,49.0,7.9,earthquake
usp0000b6e,1975-05-26 09:11:51.500000+00:00,1975-05-26,Azores-Cape St. Vincent Ridge,Azores Cape St. Vincent,Europe,35.997,-17.649,33.0,7.9,earthquake
usp0000az9,1975-05-10 14:27:38.700000+00:00,1975-05-10,"44 km SSE of Cañete, Chile",Chile,South America,-38.183,-73.232,6.0,7.7,earthquake
usp00009ry,1975-02-02 08:43:39.100000+00:00,1975-02-02,"36 km NE of Attu Station, Alaska",Alaska,North America,53.113,173.497,10.0,7.6,earthquake
usp00008qy,1974-11-09 12:59:49.800000+00:00,1974-11-09,"87 km SW of Callao, Peru",Peru,South America,-12.5,-77.786,6.0,7.2,earthquake
usp00008hm,1974-10-23 06:14:54+00:00,1974-10-23,"282 km SW of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-8.42,154.034,48.0,7.2,earthquake
usp00008aq,1974-10-08 09:50:58.100000+00:00,1974-10-08,"25 km NW of Saint John’s, Antigua and Barbuda",Antigua and Barbuda,North America,17.3,-62.0,47.0,7.5,earthquake
usp0000888,1974-10-03 14:21:29.100000+00:00,1974-10-03,"77 km WSW of Callao, Peru",Peru,South America,-12.265,-77.795,13.0,7.6,earthquake
usp00007nz,1974-08-18 10:44:12.800000+00:00,1974-08-18,"37 km NW of Carahue, Chile",Chile,South America,-38.453,-73.431,36.0,7.1,earthquake
usp00007j0,1974-08-11 01:13:55.500000+00:00,1974-08-11,"134 km E of Kyzyl-Eshme, Kyrgyzstan",Kyrgyzstan,Asia,39.457,73.83,9.0,7.3,earthquake
usp000072y,1974-07-13 01:18:22.800000+00:00,1974-07-13,"33 km SSW of Boca de Cupé, Panama",Panama,North America,7.747,-77.688,12.0,7.3,earthquake
usp00006zm,1974-07-02 23:26:26.600000+00:00,1974-07-02,Kermadec Islands region,Kermadec Islands,Oceania,-29.082,-175.954,33.0,7.2,earthquake
usp000053r,1974-02-01 03:12:33.100000+00:00,1974-02-01,"118 km S of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-7.383,155.575,40.0,7.1,earthquake
usp00004vu,1974-01-10 08:51:13.300000+00:00,1974-01-10,"70 km NNW of Port-Olry, Vanuatu",Vanuatu,Oceania,-14.434,166.863,34.0,7.2,earthquake
usp00004py,1973-12-29 00:19:31.100000+00:00,1973-12-29,"20 km WSW of Port-Olry, Vanuatu",Vanuatu,Oceania,-15.117,166.896,47.0,7.2,earthquake
usp00004p9,1973-12-28 13:41:45.800000+00:00,1973-12-28,"81 km NW of Port-Olry, Vanuatu",Vanuatu,Oceania,-14.464,166.601,26.0,7.5,earthquake
usp00002bv,1973-06-24 02:43:25.500000+00:00,1973-06-24,"58 km SSW of Shikotan, Russia",Russia,Asia,43.318,146.442,50.0,7.1,earthquake
usp0000270,1973-06-17 03:55:02.900000+00:00,1973-06-17,"19 km ESE of Nemuro, Japan",Japan,Asia,43.233,145.785,48.0,7.7,earthquake
usp00000rx,1973-02-28 06:37:49.500000+00:00,1973-02-28,"38 km ESE of Severo-Kuril’sk, Russia",Russia,Asia,50.486,156.584,27.0,7.2,earthquake
usp00000dz,1973-02-06 10:37:10.100000+00:00,1973-02-06,"203 km NW of Kangding, China",China,Asia,31.398,100.581,33.0,7.4,earthquake
usp00000bf,1973-01-30 21:01:12.500000+00:00,1973-01-30,"35 km SW of Aguililla, Mexico",Mexico,North America,18.481,-102.996,43.0,7.5,earthquake
iscgem765618,1972-12-04 10:16:12.680000+00:00,1972-12-04,"200 km SSE of Tateyama, Japan",Japan,Asia,33.362,140.827,55.0,7.4,earthquake
iscgem765501,1972-12-02 00:19:52.560000+00:00,1972-12-02,"51 km E of Pondaguitan, Philippines",Philippines,Asia,6.405,126.64,60.0,8.0,earthquake
iscgem770672,1972-08-17 23:44:09.360000+00:00,1972-08-17,"202 km SSE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-6.05,152.932,20.0,7.5,earthquake
iscgem772060,1972-07-30 21:45:17.520000+00:00,1972-07-30,Southeastern Alaska,Alaska,North America,56.724,-135.853,25.0,7.6,earthquake
iscgem772416,1972-06-11 16:41:04.650000+00:00,1972-06-11,"228 km SW of Sarangani, Philippines",Philippines,Asia,3.752,124.221,330.0,7.72,earthquake
iscgem773729,1972-05-22 20:45:57.760000+00:00,1972-05-22,"151 km NW of Neiafu, Tonga",Tonga,Oceania,-17.76,-175.066,222.0,7.06,earthquake
iscgem774887,1972-04-28 23:32:11.450000+00:00,1972-04-28,"192 km NW of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-5.154,154.191,409.0,7.2,earthquake
iscgem774772,1972-04-25 19:30:07.920000+00:00,1972-04-25,"17 km WSW of Harrison, Philippines",Philippines,Asia,13.402,120.275,25.0,7.45,earthquake
iscgem775781,1972-03-30 05:34:53+00:00,1972-03-30,south of the Fiji Islands,Fiji,Oceania,-25.758,179.665,495.0,7.25,earthquake
iscgem776553,1972-02-29 09:23:01.950000+00:00,1972-02-29,"195 km SSE of Tateyama, Japan",Japan,Asia,33.453,140.929,59.0,7.16,earthquake
iscgem776200,1972-02-14 23:29:53.170000+00:00,1972-02-14,"102 km SE of Lata, Solomon Islands",Solomon Islands,Oceania,-11.481,166.339,101.0,7.4,earthquake
iscgem777209,1972-01-25 03:41:24.780000+00:00,1972-01-25,"103 km SSE of Hualien City, Taiwan",Taiwan,Asia,23.107,121.974,25.0,7.11,earthquake
iscgem777208,1972-01-25 02:06:24.630000+00:00,1972-01-25,"163 km SSE of Hualien City, Taiwan",Taiwan,Asia,22.632,122.269,25.0,7.3,earthquake
iscgem777164,1972-01-23 21:17:54.540000+00:00,1972-01-23,"142 km WNW of Sola, Vanuatu",Vanuatu,Oceania,-13.248,166.407,35.0,7.05,earthquake
iscgem777750,1971-12-15 08:29:57.020000+00:00,1971-12-15,"off the east coast of the Kamchatka Peninsula, Russia",Russia,Asia,55.959,163.269,27.0,7.62,earthquake
iscgem778805,1971-11-24 19:35:33.550000+00:00,1971-11-24,"48 km SE of Petropavlovsk-Kamchatsky, Russia",Russia,Asia,52.803,159.199,125.0,7.3,earthquake
iscgem778697,1971-11-21 05:57:12.850000+00:00,1971-11-21,"150 km SSE of Lata, Solomon Islands",Solomon Islands,Oceania,-11.857,166.557,113.0,7.1,earthquake
iscgem779972,1971-09-05 18:35:30.080000+00:00,1971-09-05,"49 km W of Gornozavodsk, Russia",Russia,Asia,46.505,141.199,18.0,7.3,earthquake
iscgem780929,1971-08-05 01:58:53.140000+00:00,1971-08-05,central Mid-Atlantic Ridge,Mid Atlantic Ridge,Europe,-0.773,-22.082,20.0,7.06,earthquake
iscgem780829,1971-08-02 07:24:58.820000+00:00,1971-08-02,"134 km SE of Shizunai-furukawach?, Japan",Japan,Asia,41.415,143.416,54.0,7.12,earthquake
iscgem782797,1971-07-27 02:02:49.900000+00:00,1971-07-27,"103 km ESE of Sucúa, Ecuador",Ecuador,South America,-2.839,-77.322,120.0,7.42,earthquake
iscgem782684,1971-07-26 01:23:22.790000+00:00,1971-07-26,"113 km ESE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-4.817,153.172,40.0,8.1,earthquake
iscgem782440,1971-07-19 00:14:46.840000+00:00,1971-07-19,"189 km WNW of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-5.754,153.868,35.0,7.05,earthquake
iscgem782181,1971-07-14 06:11:30.570000+00:00,1971-07-14,"201 km WNW of Panguna, Papua New Guinea",Papua New Guinea,Oceania,-5.524,153.85,40.0,8.0,earthquake
iscgem782010,1971-07-09 03:03:20.680000+00:00,1971-07-09,"21 km SE of La Ligua, Chile",Chile,South America,-32.601,-71.076,60.0,7.8,earthquake
iscgemsup785445,1971-04-08 07:45:59.480000+00:00,1971-04-08,"58 km S of Bengkulu, Indonesia",Indonesia,Asia,-4.33,102.285,75.0,7.02,earthquake
iscgem786889,1971-02-04 15:33:29.680000+00:00,1971-02-04,"101 km SW of Padangsidempuan, Indonesia",Indonesia,Asia,0.653,98.711,30.0,7.04,earthquake
iscgem788036,1971-01-10 07:17:05.780000+00:00,1971-01-10,"120 km WSW of Abepura, Indonesia",Indonesia,Asia,-3.184,139.722,30.0,7.7,earthquake
iscgem787884,1971-01-03 17:35:41.890000+00:00,1971-01-03,"South Atlantic Ocean, near South Georgia and the South Sandwich Islands",South Sandwich Islands,Antarctica,-55.918,-2.668,15.0,7.08,earthquake
iscgem789028,1970-12-10 04:34:41.860000+00:00,1970-12-10,"15 km SE of Cañaveral, Peru",Peru,South America,-4.026,-80.542,25.0,7.2,earthquake
iscgem793336,1970-08-30 17:46:10.140000+00:00,1970-08-30,Sea of Okhotsk,Sea of Okhotsk,Asia,52.301,151.613,647.0,7.31,earthquake
iscgem794176,1970-07-31 17:08:05.560000+00:00,1970-07-31,"95 km N of San Antonio del Estrecho, Peru",Peru,South America,-1.597,-72.532,644.0,8.0,earthquake
iscgem794827,1970-06-24 13:09:13.290000+00:00,1970-06-24,"296 km S of Prince Rupert, Canada",Canada,North America,51.692,-131.055,18.0,7.37,earthquake
iscgem794513,1970-06-11 16:46:34.830000+00:00,1970-06-11,Macquarie Island region,Macquarie Island,Australia,-59.232,158.902,15.0,7.3,earthquake
iscgem796163,1970-05-31 20:23:29.780000+00:00,1970-05-31,"20 km WSW of Chimbote, Peru",Peru,South America,-9.183,-78.737,45.0,7.9,earthquake
iscgem796043,1970-05-27 12:05:07.570000+00:00,1970-05-27,"Bonin Islands, Japan region",Japan,Asia,27.236,140.23,390.0,7.12,earthquake
iscgem797311,1970-04-29 14:01:35.980000+00:00,1970-04-29,"33 km SW of Puerto Madero, Mexico",Mexico,North America,14.52,-92.653,35.0,7.3,earthquake
iscgem796378,1970-04-07 05:34:06.640000+00:00,1970-04-07,"9 km ENE of Suklayin, Philippines",Philippines,Asia,15.791,121.63,25.0,7.44,earthquake
iscgem798506,1970-03-28 21:02:26.710000+00:00,1970-03-28,"19 km NE of Gediz, Turkey",Turkey,Europe,39.098,29.57,25.0,7.23,earthquake
iscgem799531,1970-02-28 10:52:33.580000+00:00,1970-02-28,"58 km WNW of Atka, Alaska",Alaska,North America,52.487,-174.915,164.0,7.11,earthquake
iscgem799944,1970-01-10 12:07:07.250000+00:00,1970-01-10,"38 km SE of Lukatan, Philippines",Philippines,Asia,6.785,126.682,40.0,7.2,earthquake
iscgem799712,1970-01-04 17:00:41.090000+00:00,1970-01-04,"18 km S of Yuxi, China",China,Asia,24.185,102.543,11.0,7.1,earthquake
iscgem801426,1969-12-25 21:32:31.760000+00:00,1969-12-25,"164 km ESE of Beauséjour, Guadeloupe",Guadeloupe,North America,15.648,-59.694,20.0,7.2,earthquake
iscgem802552,1969-11-22 23:09:40.400000+00:00,1969-11-22,"171 km NNE of Ust’-Kamchatsk Staryy, Russia",Russia,Asia,57.65,163.554,35.0,7.44,earthquake
iscgem802491,1969-11-21 02:05:38.120000+00:00,1969-11-21,"216 km WSW of Sinabang, Indonesia",Indonesia,Asia,2.005,94.489,25.0,7.59,earthquake
iscgem805782,1969-08-14 14:19:04.620000+00:00,1969-08-14,"92 km SE of Shikotan, Russia",Russia,Asia,43.313,147.647,27.0,7.12,earthquake
iscgem805430,1969-08-11 21:27:36.700000+00:00,1969-08-11,"97 km ESE of Shikotan, Russia",Russia,Asia,43.416,147.814,28.0,8.2,earthquake
iscgem808108,1969-06-17 23:58:09.940000+00:00,1969-06-17,Macquarie Island region,Macquarie Island,Australia,-52.744,160.309,15.0,7.04,earthquake
iscgem810045,1969-04-21 07:19:28.920000+00:00,1969-04-21,"41 km E of Takanabe, Japan",Japan,Asia,32.15,131.938,38.0,7.02,earthquake
iscgem812637,1969-02-28 02:40:32.350000+00:00,1969-02-28,"184 km SW of Sagres, Portugal",Portugal,Europe,36.033,-10.613,10.0,7.8,earthquake
iscgem812497,1969-02-23 00:36:58.920000+00:00,1969-02-23,"38 km N of Majene, Indonesia",Indonesia,Asia,-3.201,118.904,15.0,7.03,earthquake
iscgem812115,1969-02-11 22:16:13.050000+00:00,1969-02-11,"187 km N of Baukau, Timor Leste",Timor Leste,Asia,-6.784,126.581,430.0,7.22,earthquake
iscgem812084,1969-02-10 22:58:06.460000+00:00,1969-02-10,south of the Fiji Islands,Fiji,Oceania,-22.797,178.82,660.0,7.22,earthquake
iscgem813688,1969-01-30 10:29:41.930000+00:00,1969-01-30,"224 km ESE of Sarangani, Philippines",Philippines,Asia,4.569,127.306,60.0,7.6,earthquake
iscgem813304,1969-01-19 18:50:53.820000+00:00,1969-01-19,"36 km NE of Port-Olry, Vanuatu",Vanuatu,Oceania,-14.849,167.345,112.0,7.1,earthquake
iscgem812898,1969-01-05 13:26:43.360000+00:00,1969-01-05,"79 km WNW of Buala, Solomon Islands",Solomon Islands,Oceania,-7.97,158.888,60.0,7.04,earthquake
iscgem815709,1968-10-07 19:20:20.890000+00:00,1968-10-07,"Bonin Islands, Japan region",Japan,Asia,26.358,140.635,500.0,7.31,earthquake
iscgem817404,1968-09-26 18:02:54.230000+00:00,1968-09-26,"Kermadec Islands, New Zealand",New Zealand,Oceania,-30.62,-177.914,50.0,7.1,earthquake
iscgem818488,1968-08-31 10:47:43.240000+00:00,1968-08-31,"42 km ESE of Gon?b?d, Iran",Iran,Asia,34.158,59.083,10.0,7.1,earthquake
iscgem818136,1968-08-18 18:38:32.400000+00:00,1968-08-18,"58 km SSE of Malango, Solomon Islands",Solomon Islands,Oceania,-10.188,159.914,543.0,7.27,earthquake
iscgem818025,1968-08-14 22:14:23.290000+00:00,1968-08-14,"118 km N of Palu, Indonesia",Indonesia,Asia,0.157,119.802,20.0,7.21,earthquake
iscgem817844,1968-08-10 02:07:06.390000+00:00,1968-08-10,"140 km E of Laikit, Laikit II (Dimembe), Indonesia",Indonesia,Asia,1.514,126.234,23.0,7.61,earthquake
iscgem817583,1968-08-02 14:06:43.710000+00:00,1968-08-02,"10 km SW of La Humedad, Mexico",Mexico,North America,16.519,-97.739,25.0,7.3,earthquake
iscgem817557,1968-08-01 20:19:22.820000+00:00,1968-08-01,"32 km SE of Minuri, Philippines",Philippines,Asia,16.316,122.067,25.0,7.6,earthquake
iscgem819340,1968-07-25 07:23:07.540000+00:00,1968-07-25,"Kermadec Islands, New Zealand",New Zealand,Oceania,-30.725,-178.217,45.0,7.3,earthquake
iscgem823104,1968-05-28 13:27:19.180000+00:00,1968-05-28,"145 km W of Abepura, Indonesia",Indonesia,Asia,-2.85,139.353,45.0,7.5,earthquake
iscgem822588,1968-05-23 17:24:18.950000+00:00,1968-05-23,"36 km ENE of Westport, New Zealand",New Zealand,Oceania,-41.659,172.02,20.0,7.06,earthquake
iscgem822412,1968-05-20 21:09:46.320000+00:00,1968-05-20,"189 km ESE of Kuril’sk, Russia",Russia,Asia,44.822,150.219,28.0,7.04,earthquake
iscgem822083,1968-05-16 10:39:02.530000+00:00,1968-05-16,"101 km SSE of Shizunai-furukawach?, Japan",Japan,Asia,41.508,142.888,25.0,7.9,earthquake
iscgem821946,1968-05-16 00:49:02.070000+00:00,1968-05-16,"168 km ENE of Hachinohe, Japan",Japan,Asia,40.86,143.435,29.0,8.2,earthquake
iscgem823387,1968-04-01 00:42:07.090000+00:00,1968-04-01,"58 km ESE of Nobeoka, Japan",Japan,Asia,32.449,132.269,34.0,7.5,earthquake
iscgem826088,1968-02-12 05:44:45.540000+00:00,1968-02-12,"170 km SE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-5.42,153.368,30.0,7.3,earthquake
iscgem827772,1968-01-29 10:19:07.620000+00:00,1968-01-29,"25 km S of Shikotan, Russia",Russia,Asia,43.566,146.741,36.0,7.37,earthquake
iscgem828730,1967-12-25 01:23:32.810000+00:00,1967-12-25,"189 km ESE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-5.208,153.742,35.0,7.15,earthquake
iscgem828604,1967-12-21 02:25:26.220000+00:00,1967-12-21,"36 km NE of Tocopilla, Chile",Chile,South America,-21.865,-69.939,45.0,7.3,earthquake
iscgem830329,1967-10-15 08:00:52.600000+00:00,1967-10-15,"9 km E of Granada, Nicaragua",Nicaragua,North America,11.925,-85.872,160.0,7.08,earthquake
iscgem830163,1967-10-09 17:21:49.270000+00:00,1967-10-09,Fiji region,Fiji,Oceania,-21.182,-179.186,636.0,7.23,earthquake
iscgem833573,1967-07-22 16:57:00.700000+00:00,1967-07-22,"6 km SE of Hendek, Turkey",Turkey,Europe,40.751,30.8,30.0,7.29,earthquake
iscgem838830,1967-02-15 16:11:12.200000+00:00,1967-02-15,"124 km SSW of Tarauacá, Brazil",Brazil,South America,-9.163,-71.274,600.0,7.01,earthquake
iscgem839412,1967-01-05 00:14:41.810000+00:00,1967-01-05,"80 km SSW of Bulgan, Mongolia",Mongolia,Asia,48.168,103.036,13.0,7.05,earthquake
iscgem841184,1966-12-31 22:15:19.180000+00:00,1966-12-31,"192 km SSE of Lata, Solomon Islands",Solomon Islands,Oceania,-12.326,166.491,35.0,7.13,earthquake
iscgem841173,1966-12-31 18:23:09.430000+00:00,1966-12-31,"172 km SSE of Lata, Solomon Islands",Solomon Islands,Oceania,-12.091,166.552,55.0,7.8,earthquake
iscgem841046,1966-12-28 08:18:07.520000+00:00,1966-12-28,"11 km SW of Taltal, Chile",Chile,South America,-25.494,-70.55,25.0,7.67,earthquake
iscgem842581,1966-10-17 21:42:00.480000+00:00,1966-10-17,"43 km W of Paramonga, Peru",Peru,South America,-10.665,-78.228,40.0,8.1,earthquake
iscgemsup843229,1966-09-08 21:15:56.910000+00:00,1966-09-08,"90 km NE of Tobelo, Indonesia",Indonesia,Asia,2.388,128.49,115.0,7.71,earthquake
iscgem846454,1966-06-15 00:59:50.060000+00:00,1966-06-15,"101 km W of Kirakira, Solomon Islands",Solomon Islands,Oceania,-10.318,161.006,45.0,7.1,earthquake
iscgem847789,1966-05-25 13:20:54.400000+00:00,1966-05-25,Macquarie Island region,Macquarie Island,Australia,-52.761,160.106,10.0,7.02,earthquake
iscgem849160,1966-03-12 16:31:20.980000+00:00,1966-03-12,"57 km SW of Yonakuni, Japan",Japan,Asia,24.122,122.583,30.0,7.5,earthquake
iscgem854871,1965-08-23 19:46:04.300000+00:00,1965-08-23,"5 km SSW of Santa María Zapotitlán, Mexico",Mexico,North America,16.081,-95.867,25.0,7.4,earthquake
iscgem854556,1965-08-13 12:40:33.440000+00:00,1965-08-13,"45 km W of Norsup, Vanuatu",Vanuatu,Oceania,-16.022,166.97,25.0,7.4,earthquake
iscgem854473,1965-08-11 22:31:51.450000+00:00,1965-08-11,"38 km SSW of Luganville, Vanuatu",Vanuatu,Oceania,-15.861,167.092,30.0,7.6,earthquake
iscgem854451,1965-08-11 03:40:58.570000+00:00,1965-08-11,"21 km WNW of Luganville, Vanuatu",Vanuatu,Oceania,-15.449,166.98,25.0,7.2,earthquake
iscgem854292,1965-08-02 13:19:57.020000+00:00,1965-08-02,Macquarie Island region,Macquarie Island,Australia,-56.046,157.922,10.0,7.3,earthquake
iscgem855112,1965-07-02 20:58:40.260000+00:00,1965-07-02,"the Aleutian Islands, in the state of Alaska",Alaska,North America,52.99,-167.739,45.0,7.8,earthquake
iscgem855990,1965-06-11 03:33:46.370000+00:00,1965-06-11,"113 km SE of Kuril’sk, Russia",Russia,Asia,44.525,148.924,40.0,7.01,earthquake
iscgem857011,1965-05-20 00:40:26.460000+00:00,1965-05-20,"52 km ENE of Port-Olry, Vanuatu",Vanuatu,Oceania,-14.805,167.495,120.0,7.7,earthquake
iscgem858982,1965-03-30 02:27:06.650000+00:00,1965-03-30,"Rat Islands, Aleutian Islands, Alaska",Alaska,North America,50.282,177.959,20.0,7.6,earthquake
iscgem858940,1965-03-28 16:33:16.160000+00:00,1965-03-28,"7 km S of La Ligua, Chile",Chile,South America,-32.522,-71.233,70.0,7.4,earthquake
iscgem858598,1965-03-14 15:53:07.930000+00:00,1965-03-14,"51 km S of Jurm, Afghanistan",Afghanistan,Asia,36.405,70.724,207.0,7.44,earthquake
iscgem859264,1965-02-04 08:40:44.070000+00:00,1965-02-04,"264 km WSW of Adak, Alaska",Alaska,North America,51.443,179.605,30.0,7.34,earthquake
